Gene,FC Fat tissue vs TLS,P-value Fat tissue vs TLS,FC in situ vs TLS,P-value in situ vs TLS,FC Lactiferous duct vs TLS,P-value Lactiferous duct vs TLS,FC Necrosis vs TLS,P-value Necrosis vs TLS,FC Tumor vs TLS,P-value Tumor vs TLS,FC Stroma vs TLS,P-value Stroma vs TLS,FC Lymphocyte vs TLS,P-value Lymphocyte vs TLS,FC Vessels vs TLS,P-value Vessels vs TLS
THRB,0.9243756088399644,0.9999999932016356,0.9998164487235895,0.9741595002596843,0.9594634433667474,0.9999751626806546,0.9812062138957933,0.9999442120358752,0.9833164433853145,0.9999581246905918,0.9862334017762027,0.9990835932324204,1.0000034984019628,0.11838602335514983,0.9997906598655926,0.97819030242871
THRB-IT1,1,0.8889954013951283,1,0.7267094531417885,1,0.726890533093889,1,0.8550985943790658,1,0.122158313073615,1,0.8601743866293681,1,0.24793667736483596,1,0.7377656586603131
THRSP,0.8975810036865778,0.9999993651443659,0.9999861946686781,0.975830368664716,0.99996542416432,0.9109398251471823,0.9999918847124801,0.8942837848114623,0.9948904918980191,0.9997600992394149,1.0000014369989012,0.4739045629600826,1.0000020907185485,0.20330107507942785,0.9999787152287539,0.9612323277703952
THSD1,1.0000474187081083,0.28569331423469374,0.9993203366893888,0.8013896457327244,0.9959529987527096,0.8903097902323908,1.0001051628733955,0.043231139724105014,0.9968438438097054,0.06499375741045815,0.9906851350182005,0.3346616543296576,0.97586377682255,0.8824240013778186,0.9009477259729265,0.9999954104710256
THSD4,0.9576603467213644,0.999998809383865,0.9965596325045595,0.9962724616808479,0.8597833508868868,0.9999999993883086,0.9588275175147114,0.9999634684229146,0.9664873480744686,0.9999999884115515,0.9769668410062997,0.9992927326938839,1.0000488981241893,0.01991056221985337,0.9996192714109413,0.9770632514010155
THSD7A,1,0.8391877340143843,1,0.742537358409567,1,0.6156722258998476,1,0.6186139815430431,1,0.3230800793502332,1,0.5991071128203123,1,0.5215568633867915,1,0.950952490128213
THUMPD1,0.9128882849904107,0.9966508763372519,0.9937925121359351,0.4218839172070431,1.0477027856803867,0.12014838121119994,1.0694550712823674,0.12499182478398059,0.9797440123664264,0.8450733690982193,1.067756932109327,0.01303473433323832,1.0899564029381525,0.006156114144669896,1.1719364491268296,0.002384189153376096
THUMPD2,0.9498149008335374,0.993914607733344,0.9682494867193896,0.9619425015904325,1.0254877294515437,0.45996991291669603,1.0033800977692984,0.8716116470059516,0.9650012621812712,0.9996120629386529,0.9964653746087939,0.7971914252197152,1.030538126900307,2.6264834143939166E-4,1.0302243352888583,0.17742235802611817
THUMPD3,0.9347210554671146,0.9589707635515916,0.929108256647933,0.9865253294176047,1.0514546085029441,0.31806015457843345,0.9204155616382675,0.963104323807748,0.878960671130025,0.9999995155150816,0.9744366016972821,0.8279402700558531,1.0214325062767708,0.14726791484570773,1.0124726451096213,0.4856439518587713
THUMPD3-AS1,0.7763133876557362,0.9999999871194595,0.9297231594358165,0.9053944935675318,1.1117475567485247,0.033168675352423994,0.7986121184824791,0.9999870720357097,1.0242572964716659,0.49755451523236377,0.9475193445941208,0.9528834799475954,1.1843290219973728,4.3624406922018405E-11,1.1087905201907529,0.008812014354529038
THY1,0.9915925994915588,0.6472899694504874,2.5035211548465504,2.4932265758750805E-7,2.504057278791897,1.1891462090616477E-8,2.5041530025975294,1.1009300829833556E-10,2.5044580168052186,2.660606751843338E-14,0.6795842425449979,0.9999962853032531,0.6333461368067433,0.9999993916078775,0.274949228284704,1
THYN1,1.1322544452194732,3.055409488604273E-4,0.9304733461136039,0.6583746153772131,1.0719148592065726,0.2532352723364133,1.1062714764837218,0.021860453460031,0.8947263511755453,0.9524801752047671,0.9673712569530677,0.5721519241561948,0.8799288163114978,0.9491533347698776,0.641525415648391,0.99999999097571
TIA1,0.9350625319809258,0.9438183277893711,0.9924567523349791,0.4459065296970527,1.0845991443975964,0.21854688258980323,1.134180596868449,0.10444169858959179,0.9735655736670833,0.9761469416293386,1.1408854713682088,0.024550301536638116,1.1747935786596848,6.004589572834496E-4,1.3372707930964627,3.43641427466519E-7
TIAF1,1,0.6488468089345741,1,0.542612695840703,1,0.535640415452281,1,0.5857649820194131,1,0.4648580376873523,1,0.5226373870440785,1,0.28488224549504626,1,0.4507255894159038
TIAL1,0.9722693733191957,0.8977619278179598,1.1009701375608953,0.21444839273467162,1.2377488301957273,0.00414269104131821,1.125489497018724,0.005610180474057182,1.041492540301328,0.22298276032042613,1.1287669671816558,0.00407129609383513,1.2148577559372151,4.7957938485749124E-5,1.4036089525245878,8.82572669141498E-7
TIAM1,0.9669131297629283,0.5881240094673262,1.0405364427571193,0.1269720171526139,1.170904227219604,4.369245323008138E-9,0.923542761661464,0.7307356116998664,1.0873797525028133,1.9316752038005199E-4,1.0734801730979526,0.0013070549887143203,1.1247165241441879,7.171020245727298E-7,1.0801427363667058,0.00223139601893829
TIAM2,0.9420731871347592,0.9988108872091717,1.0006956913799236,0.7982797538618838,1.002414396780738,0.15920252260103235,0.9586496125314561,0.9754496984633619,0.9726832679772416,0.9034725250885703,0.9515388439747017,0.9981310348942953,1.002054579643756,0.02674528881498561,1.0015023111339654,0.36819369841901534
TICAM1,0.9721733041510087,0.7280300801608229,0.958505620153179,0.969508083563758,1.0279359483692259,0.42513976417538557,0.9212726130262294,0.9985834536682211,0.8924067874337644,0.9999997252600903,0.9268692784490948,0.9999634684229146,0.9177800558945236,0.9999393502182845,0.9809434381263966,0.8032388050368261
TICRR,0.9748072783897677,0.9952424870717909,0.9986219951150912,0.9949603189299066,1.0000113270322528,0.132337272045483,0.9585121814910225,0.9999758974603369,0.8810520717615895,0.9999999999999066,0.9725387295988269,0.9999928098362338,0.9997660255435137,0.714303161972912,0.9998036599616426,0.815893613228661
TIE1,0.937107199435647,0.9922681703976478,0.9717311147035171,0.812044484356225,1.0009866836152312,0.1221229633201794,1.0010791805205586,0.031051597808197134,1.0011148258875813,2.1519810931695368E-4,0.9487631474416826,0.9990962035191678,0.8843897455436937,0.9999996880398558,0.5583298277604481,0.9999999999999996
